0.999530765327852	0.586455582552442	-0.74966917208316	-0.43975340114497	-0.32706546727793	2.57	2.55	2.02	1.23
2.89800324781867	0.268875215545909	0.300574185878412	-0.807016866906485	-1.34913317209574	3.83	3.08	3.21	1.09
5.52760838175565	0.586904264917416	1.02111090391456	0.718471946365271	-0.04187933789965	3.62	1.54	1.04	1.55
-0.350794157906649	0.863054937054851	1.63382777737603	0.474063758120817	0.545411360525683	3.57	3.6	1.62	1.52
-0.0111970378818122	0.634094609153286	0.964596402723683	0.899388995096235	1.25670150182738	1.88	1.86	1.34	2.23
-0.433103119981098	0.55045400288728	0.0843489465400329	-0.619713761564403	-0.516523871421514	3.51	1.11	1.3	1.83
2.87526510795235	1.77308123474458	1.26438097983509	1.04277000883856	-0.275835697316008	2.24	1.05	2.23	1.01
0.5242881262102	0.893146485294173	-2.06079515527675	-1.66960682727104	-0.85447289530132	1.45	3.49	1.37	1.2
2.12288538765656	1.03869785589066	0.518785530649114	1.33017125270758	-0.342910677439179	2.72	2.1	3.27	3.83
0.944763942191585	-0.460219764855894	0.97935449742684	1.23524999836475	0.578912947829361	3.46	1.81	2.26	2.89
2.32686824038068	3.20809778000958	1.6437110666615	0.568894888519158	-0.0394078829576709	3.24	1.15	2.49	2.77
0.722202991983704	0.158883056309441	-1.28890010365747	-0.646357640296412	-1.16832808944646	3.54	2.79	3.25	1.06
3.962782130302	-0.0551698992205425	0.654200520994919	1.12899578722766	-1.09780562521722	1.76	2.07	1.25	3.52
4.54842494887002	1.55515436313497	2.0133082039864	2.64906613814327	1.53648096343705	3.97	1.28	2.06	1.25
4.35280178661552	2.0184294007514	-0.251070310804912	-0.54106008427443	-0.0807790953443992	2.84	2.78	1.43	3.74
1.93119421605681	1.44180693466852	-0.000664981744723736	0.700883313717771	0.117590678048548	2.05	1.97	1.7	3.16
0.589234122339614	0.939241158751305	0.117109151523287	1.14077914516199	1.35605028341828	2.44	1.9	2.41	1.55
0.987426665004094	1.90395726004067	-0.11613416848877	-1.19529856947926	-1.0834099118193	1.41	1.74	3.65	3.16
1.03765285563357	-0.181419061493801	-0.691435805026088	1.75915460438619	1.3450050713161	3.49	3.36	3.09	3.35
1.46187214461578	0.56644655288205	0.506697444447867	-0.0782126021537493	0.805956445260787	3.07	3.16	3.49	1.57
2.57265479529613	2.14831912861559	0.843929406741683	1.62642725953798	1.45132257936849	1.86	2.01	2.46	2.96
2.52708178978912	-0.429961003882052	0.112469090146905	0.0864170164842356	-0.224027083137399	3.15	3.12	3.07	2.65
2.93413958366229	-2.20103392590679	-0.540688597307943	-0.177432502268874	-0.114330120168012	2.7	2.53	1.53	2.97
2.7486695746567	-0.690262879028708	1.02723822807744	1.10758802465786	0.286386755400898	3.06	2.09	1.48	2.66
1.19569530196298	-0.475900194868507	0.564255462831692	-0.728635495288832	-0.746339571692584	2.96	2.58	1.75	2.66
2.66299600172151	0.58554061699696	-0.196479721786243	-0.517665355093547	-0.395946644362657	1.94	2.63	2.22	1.77
0.054915990983799	-0.143800563932408	-0.576102316405002	1.15510594990487	0.171089143908548	1.62	2.05	2.92	2.09
2.4638850542901	-2.37476907188156	-0.0636468337728821	-1.07617686219112	-0.271190627058877	3.9	3.81	3.65	1.93
2.06893585827026	1.93508687385435	0.339577761738228	-0.912966341427646	-1.92418293684144	1.37	2.98	2.82	3.63
2.27492405407665	0.693329745173332	-0.353125195632853	2.21938079606269	2.71526411549501	2.08	2.56	2.06	2.31
1.76226372107602	1.17482764212412	-0.236151390175932	-1.62399348772329	0.147752014552282	3.28	1.78	3.89	2.57
1.70190348158293	-0.256299010418281	0.0106486345535114	1.59535061107666	1.06529788772371	3.85	3.65	1.52	1.22
3.700058088645	0.858339642690084	0.546051869770637	1.68938697951138	1.84545055153313	3.24	2.52	1.61	2.65
4.11659760750726	2.09983362232695	0.754767951984634	-2.33287905049185	-0.689001138371498	2.65	2.07	2.25	1.67
1.85173350982614	0.183959673460067	0.236706843319596	1.33928370379303	1.12873103943435	2.64	3.89	1.63	1.56
1.64217583992813	2.76761375429505	1.12552441574505	0.575649154997075	0.466312900301745	2.64	3.14	1.14	2.32
2.22271020526466	2.59379420088239	-0.227608037770559	0.239400427269179	0.658980235636231	2.73	3.48	1.88	1.1
3.25541423926919	2.02444612341062	1.4057714521905	-0.306216229244461	-0.649188022338892	2.84	2.06	2.86	3
1.91854825201006	1.93381791190879	-0.721052869000813	-0.598596852934174	0.859945087770169	3.08	3.05	1.38	3.83
3.49542386588935	4.46551889175389	1.06309561480824	0.412479724258845	-0.225465219134938	1.87	3.31	2.21	3.51
4.23231466477563	2.12718183717765	0.0974265829454434	0.220249691349793	-0.360976357895099	1.39	1.69	2.2	2.87
4.23795440816571	0.562198143916337	-1.88864831279778	-0.446884966392476	0.365208856461007	2.01	3.78	3.1	2.62
