4.47847808089017	5.02545175240313	4.57414519344206	5.2630186772526	5.92146488195283	1	1	1	1
5.6685076028371	6.0267611959773	5.7330418606978	5.18614150297215	4.43246805018834	1	1	1	1
4.27962515664939	2.12555595153475	0.0116955900589472	-0.131480628751798	-0.291782434910314	1	1	1	1
4.89353813318856	4.25025824376755	2.47108336481305	1.80319559148834	2.11910665853281	1	1	1	1
3.85317745533974	4.57685108612116	5.80351594151547	6.45966956964663	5.93891260699549	1	1	1	1
5.58233415206194	4.40952369355033	4.25895166687747	4.13195208433745	3.89606330683177	1	1	1	1
5.26681157371052	5.18971117744977	4.32061536736096	5.30997176596383	3.98869625205747	1	1	1	1
4.89008581931838	3.97029801077266	3.3107330090799	3.17699128398172	3.63517241128082	1	1	1	1
4.08212794023344	3.8886378628747	4.27922608149293	5.71497165998472	5.59500220558555	1	1	1	1
6.47888775668462	5.55212658879246	3.86446105508769	4.62970548201004	4.38201392141091	1	1	1	1
4.18491337106518	6.33511861240911	8.0955051822428	8.98532237851595	9.0325601238489	1	1	1	1
4.72766241797143	5.34455727096441	5.17164681774223	6.48739175298148	6.22321696066627	1	1	1	1
3.30160944750597	3.62517955679848	2.57966396283886	2.87754926635498	2.59727292199705	1	1	1	1
6.5097648842835	6.70129375674149	7.03623260001704	7.84672853373556	7.06555684400418	1	1	1	1
4.42542645954943	1.6054958047973	0.554473173184998	-1.01677246124132	-1.58765253064514	1	1	1	1
4.13724567639294	6.25387806373667	7.91584634190043	8.02444347113995	9.41316055032069	1	1	1	1
4.61994191912319	5.07987500896488	5.40562913101497	6.02679886254982	4.94737637982553	1	1	1	1
4.71012824927938	5.8313858086826	7.15706878671712	7.07768954914106	7.59914187494801	1	1	1	1
3.41455025600938	3.48338913243723	3.30589827695419	1.97922404924151	2.27101630903213	1	1	1	1
3.10187053994804	5.04263785565775	5.22693335204597	5.67006080064216	5.71151268193099	1	1	1	1
4.71429436316038	5.55765980270875	5.18460331415406	5.59926968913342	4.92742817465684	1	1	1	1
2.74695150439851	3.73862088009038	3.98500600403301	5.53177571123903	5.30041256095769	1	1	1	1
5.70123949993281	6.95730661660791	7.40516860363732	7.62525273683671	6.74658441976356	1	1	1	1
3.64094015447576	4.11473097873569	4.03584249368921	2.70712863186152	3.70734664918591	1	1	1	1
5.86238923736538	6.94538024525373	7.64287499722983	8.46279214459132	9.78846502668636	1	1	1	1
6.52485873596926	4.98464374504832	5.35049681872828	4.39089082837191	3.52783794780267	1	1	1	1
4.70201988427243	5.30635174651718	5.34151994451877	5.66531739418862	5.72951146128267	1	1	1	1
4.31991152652407	4.44806807697414	4.82218285595639	4.67017368751112	5.34081219533706	1	1	1	1
3.50536152589476	3.85421383523892	3.22580503049042	1.70096525982191	3.2416409059795	1	1	1	1
5.88921075088549	7.17080989289421	8.09132600963023	8.98353520029358	9.45049619012732	1	1	1	1
5.45728143783488	6.59338080082018	7.38656699296504	7.99618373578972	8.62276589857429	1	1	1	1
5.45710537022507	5.95983405437106	4.37257302781902	4.31424856103596	5.19768926267379	1	1	1	1
3.68733601427956	6.67691432039785	7.86341891571788	8.76912022358715	8.53580647277266	1	1	1	1
3.52291771105202	3.30297500473663	3.21194900723351	2.68662331700452	2.53576872845188	1	1	1	1
5.00853986861366	8.26936402642812	10.8853936486235	11.7392032800137	12.2980078293276	1	1	1	1
3.76412005432047	3.98352506838375	3.2444912080754	3.72791730503487	3.67988312891518	1	1	1	1
6.89873809409471	8.9522330283602	10.3504884173714	11.0860969344266	11.9472467453078	1	1	1	1
4.71771954234309	7.28931303670177	6.49191865048272	8.05730326838489	9.36734465652343	1	1	1	1
5.64824885243353	3.97646972500468	2.89491664031428	3.17773285165718	2.91669192476285	1	1	1	1
6.31858278732008	6.60546519607041	5.41130573535818	5.49294284388222	5.87434414604655	1	1	1	1
6.75834419648161	6.09492846870321	4.77041096376657	3.69477681242892	4.47025687005458	1	1	1	1
3.45903504115126	1.55431104686617	-0.557773006152195	-1.76477565006056	-1.35383104415213	1	1	1	1
5.39033108710116	6.76053877340961	7.78081177855397	7.99730909722565	9.86968799039246	1	1	1	1
